R,c (mol/m^3)
0,7.000000000269459
7.82472613458529E-4,7.000012245537254
0.001564945226917058,7.000048981340678
0.002347417840375587,7.00011020767973
0.003129890453834116,7.000195924554419
0.003912363067292645,7.000306131964736
0.004694835680751174,7.000440829910601
0.005477308294209703,7.000600018392101
0.006259780907668232,7.000783697409349
0.007042253521126761,7.000991866962208
0.00782472613458529,7.00122452705072
0.008607198748043818,7.001481677674837
0.009389671361502346,7.001763318834527
0.010172143974960874,7.002069450529808
0.010954616588419402,7.0024000727607785
0.01173708920187793,7.0027551855274
0.012519561815336458,7.003134788829642
0.013302034428794986,7.003538882667457
0.014084507042253515,7.003967467040855
0.014866979655712043,7.004420541949937
0.01564945226917057,7.004898107394715
0.016431924882629095,7.005400163375188
0.01721439749608762,7.0059267098913365
0.017996870109546148,7.006477746943101
0.018779342723004674,7.0070532745304135
0.0195618153364632,7.0076532926533295
0.020344287949921727,7.0082778013119436
0.021126760563380254,7.008926800506217
0.02190923317683878,7.009600290236186
0.022691705790297306,7.010298270501834
0.023474178403755833,7.01102074130329
0.02425665101721436,7.011767702640413
0.025039123630672885,7.012539154513225
0.025821596244131412,7.013335096921718
0.026604068857589938,7.014155529865954
0.027386541471048464,7.015000453345869
0.02816901408450699,7.015869867361336
0.028951486697965517,7.016763771912376
0.029733959311424044,7.017682166998989
0.03051643192488257,7.018625052621225
0.031298904538341096,7.019592428779058
0.03208137715179962,7.020584295472529
0.03286384976525815,7.0216006527016335
0.033646322378716675,7.022641500466399
0.0344287949921752,7.0237068387667305
0.03521126760563373,7.024796667602644
0.035993740219092255,7.025910986974163
0.03677621283255078,7.027049796881267
0.03755868544600931,7.028213097323882
0.038341158059467834,7.029400888301973
0.03912363067292636,7.030613169815575
0.039906103286384886,7.0318499418647145
0.04068857589984341,7.033111204449442
0.04147104851330194,7.034396957569788
0.042253521126760465,7.035707201225774
0.04303599374021899,7.037041935417378
0.04381846635367752,7.038401160144733
0.044600938967136045,7.039784875407838
0.04538341158059457,7.041193081206722
0.0461658841940531,7.042625777541322
0.046948356807511624,7.044082964411582
0.04773082942097015,7.045564641817499
0.048513302034428676,7.047070809759024
0.0492957746478872,7.048601468236222
0.05007824726134573,7.050156617249122
0.050860719874804255,7.051736256797711
0.05164319248826278,7.0533403868819455
0.05242566510172131,7.05496900750182
0.053208137715179835,7.056622118657313
0.05399061032863836,7.058299720348403
0.05477308294209689,7.060001812575076
0.055555555555555414,7.061728395337324
0.05633802816901394,7.0634794686351725
0.057120500782472466,7.0652550324686425
0.05790297339593099,7.067055086837749
0.05868544600938952,7.068879631742495
0.059467918622848046,7.070728667182877
0.06025039123630657,7.072602193158828
0.0610328638497651,7.074500209670394
0.061815336463223625,7.07642271671757
0.06259780907668215,7.078369714300412
0.06338028169014068,7.0803412024189765
0.0641627543035992,7.08233718107317
0.06494522691705773,7.084357650262983
0.06572769953051626,7.086402609988358
0.06651017214397478,7.088472060249249
0.06729264475743331,7.090566001045763
0.06807511737089184,7.092684432377827
0.06885758998435036,7.094827354245434
0.06964006259780889,7.096994766648601
0.07042253521126741,7.099186669587371
0.07120500782472594,7.101403063061716
0.07198748043818447,7.103643947071617
0.072769953051643,7.105909321617054
0.07355242566510152,7.108199186698058
0.07433489827856005,7.110513542314607
0.07511737089201857,7.112852388466632
0.0758998435054771,7.115215725154146
0.07668231611893563,7.117603552377242
0.07746478873239415,7.12001587013599
0.07824726134585268,7.122452678430243
0.0790297339593112,7.124913977260016
0.07981220657276973,7.127399766625383
0.08059467918622826,7.129910046526331
0.08137715179968678,7.132444816962933
0.08215962441314531,7.1350040779352355
0.08294209702660384,7.137587829443259
0.08372456964006236,7.140196071486927
0.08450704225352089,7.142828804066256
0.08528951486697942,7.145486027181286
0.08607198748043794,7.148167740832024
0.08685446009389647,7.15087394501843
0.087636932707355,7.153604639740507
0.08841940532081352,7.156359824998231
0.08920187793427205,7.159139500791764
0.08998435054773057,7.161943667121049
0.0907668231611891,7.164772323986019
0.09154929577464763,7.1676254713867
0.09233176838810615,7.170503109323064
0.09311424100156468,7.173405237795135
0.0938967136150232,7.176331856802886
0.09467918622848173,7.179282966346349
0.09546165884194026,7.182258566425513
0.09624413145539878,7.1852586570404045
0.09702660406885731,7.1882832381910235
0.09780907668231584,7.1913323098773
0.09859154929577436,7.19440587209929
0.09937402190923289,7.197503924856879
0.10015649452269142,7.200626468150107
0.10093896713614994,7.20377350197888
0.10172143974960847,7.2069450263433
0.102503912363067,7.2101410412434594
0.10328638497652552,7.213361546679317
0.10406885758998405,7.216606542650845
0.10485133020344257,7.2198760291580415
0.1056338028169011,7.223170006200866
0.10641627543035963,7.2264884737792565
0.10719874804381815,7.229831431893169
0.10798122065727668,7.233198880542689
0.1087636932707352,7.236590819727869
0.10954616588419373,7.2400072494487
0.11032863849765226,7.243448169705225
0.11111111111111079,7.246913580497422
0.11189358372456931,7.2504034818252885
0.11267605633802784,7.25391787368882
0.11345852895148636,7.257456756087986
0.11424100156494489,7.261020129022734
0.11502347417840342,7.264607992492975
0.11580594679186194,7.268220346498721
0.11658841940532047,7.2718571910400716
0.117370892018779,7.275518526117035
0.11815336463223752,7.279204351729552
0.11893583724569605,7.282914667877644
0.11971830985915458,7.286649474561347
0.1205007824726131,7.290408771780569
0.12128325508607163,7.294192559535404
0.12206572769953015,7.298000837825937
0.12284820031298868,7.301833606652168
0.12363067292644721,7.305690866014008
0.12441314553990573,7.309572615911584
0.12519561815336427,7.313478856344828
0.12597809076682281,7.3174095873136515
0.12676056338028135,7.3213648088181085
0.1275430359937399,7.325344520858177
0.12832550860719844,7.329348723433806
0.12910798122065698,7.333377416545027
0.12989045383411552,7.337430600191881
0.13067292644757406,7.341508274374414
0.1314553990610326,7.345610439092597
0.13223787167449114,7.349737094346405
0.13302034428794968,7.3538882401359
0.13380281690140822,7.358063876461124
0.13458528951486676,7.362264003322052
0.1353677621283253,7.366488620718633
0.13615023474178384,7.370737728650745
0.13693270735524238,7.375011327118409
0.13771517996870092,7.379309416121586
0.13849765258215946,7.383631995660344
0.139280125195618,7.3879790657347275
0.14006259780907654,7.392350626344676
0.14084507042253508,7.396746677490158
0.14162754303599362,7.4011672191712155
0.14241001564945216,7.405612251387882
0.1431924882629107,7.410081774140168
0.14397496087636924,7.414575787428073
0.14475743348982778,7.419094291251557
0.14553990610328632,7.423637285610653
0.14632237871674486,7.428204770505308
0.1471048513302034,7.43279674593556
0.14788732394366194,7.437413211901364
0.14866979655712048,7.442054168402598
0.14945226917057902,7.446719615439374
0.15023474178403756,7.451409553011768
0.1510172143974961,7.4561239811197595
0.15179968701095464,7.46086289976336
0.15258215962441318,7.465626308942553
0.15336463223787172,7.470414208657271
0.15414710485133026,7.475226598907621
0.1549295774647888,7.4800634796935315
0.15571205007824734,7.484924851014987
0.15649452269170588,7.489810712872065
0.15727699530516442,7.494721065264789
0.15805946791862296,7.4996559081931276
0.1588419405320815,7.504615241657064
0.15962441314554005,7.509599065656634
0.16040688575899859,7.514607380191834
0.16118935837245713,7.519640185262738
0.16197183098591567,7.524697480869324
0.1627543035993742,7.529779267011624
0.16353677621283275,7.534885543689551
0.1643192488262913,7.5400163109031295
0.16510172143974983,7.545171568652402
0.16588419405320837,7.5503513169374
0.1666666666666669,7.555555555758161
0.16744913928012545,7.560784285114607
0.168231611893584,7.5660375050066895
0.16901408450704253,7.571315215434497
0.16979655712050107,7.576617416398047
0.1705790297339596,7.581944107897286
0.17136150234741815,7.587295289932228
0.1721439749608767,7.592670962502929
0.17292644757433523,7.598071125609391
0.17370892018779377,7.603495779251627
0.1744913928012523,7.608944923429549
0.17527386541471085,7.614418558143131
0.1760563380281694,7.619916683392379
0.17683881064162793,7.625439299177251
0.17762128325508647,7.630986405497801
0.178403755868545,7.636558002354107
0.17918622848200355,7.642154089746155
0.1799687010954621,7.647774667673877
0.18075117370892063,7.6534197361372724
0.18153364632237917,7.659089295136361
0.1823161189358377,7.66478334467112
0.18309859154929625,7.670501884741635
0.1838810641627548,7.676244915347898
0.18466353677621333,7.682012436489848
0.18544600938967187,7.687804448167482
0.1862284820031304,7.693620950380757
0.18701095461658895,7.699461943129695
0.1877934272300475,7.7053274264142715
0.18857589984350603,7.711217400234482
0.18935837245696457,7.717131864590375
0.19014084507042311,7.723070819481894
0.19092331768388165,7.72903426490913
0.1917057902973402,7.735022200872017
0.19248826291079874,7.741034627370546
0.19327073552425728,7.747071544404685
0.19405320813771582,7.753132951974459
0.19483568075117436,7.759218850079935
0.1956181533646329,7.7653292387210415
0.19640062597809144,7.771464117897845
0.19718309859154998,7.77762348761042
0.19796557120500852,7.783807347858676
0.19874804381846706,7.790015698642601
0.1995305164319256,7.796248539962114
0.20031298904538414,7.802505871817236
0.20109546165884268,7.808787694208056
0.20187793427230122,7.815094007134434
0.20266040688575976,7.821424810596403
0.2034428794992183,7.827780104594055
0.20422535211267684,7.8341598891272834
0.20500782472613538,7.840564164196131
0.20579029733959392,7.8469929298005985
0.20657276995305246,7.853446185940682
0.207355242566511,7.859923932616459
0.20813771517996954,7.866426169827824
0.20892018779342808,7.872952897574894
0.20970266040688662,7.8795041158576025
0.21048513302034516,7.886079824675932
0.2112676056338037,7.892680024029937
0.21205007824726224,7.899304713919597
0.21283255086072078,7.9059538943449
0.21361502347417932,7.912627565305811
0.21439749608763786,7.9193257268023265
0.2151799687010964,7.926048378834462
0.21596244131455494,7.932795521402231
0.21674491392801348,7.939567154505646
0.21752738654147202,7.946363278144779
0.21830985915493056,7.953183892319515
0.2190923317683891,7.960028997029747
0.21987480438184764,7.966898592275527
0.22065727699530618,7.973792678056907
0.22143974960876472,7.9807112543738805
0.22222222222222326,7.9876543212264
0.2230046948356818,7.99462187861451
0.22378716744914035,8.0016139265382
0.22456964006259889,8.008630464997431
0.22535211267605743,8.01567149399231
0.22613458528951597,8.022737013522816
0.2269170579029745,8.029827023588995
0.22769953051643305,8.036941524190794
0.2284820031298916,8.04408051532822
0.22926447574335013,8.051243997001194
0.23004694835680867,8.058431969209716
0.2308294209702672,8.06564443195386
0.23161189358372575,8.072881385233652
0.2323943661971843,8.08014282904902
0.23317683881064283,8.08742876340002
0.23395931142410137,8.094739188286711
0.2347417840375599,8.10207410370905
0.23552425665101845,8.109433509667067
0.236306729264477,8.116817406160736
0.23708920187793553,8.124225793189948
0.23787167449139407,8.131658670754696
0.2386541471048526,8.139116038854944
0.23943661971831115,8.146597897490716
0.2402190923317697,8.154104246661971
0.24100156494522823,8.161635086368793
0.24178403755868677,8.169190416611286
0.2425665101721453,8.176770237389373
0.24334898278560385,8.184374548703039
0.2441314553990624,8.19200335055233
0.24491392801252093,8.199656642937255
0.24569640062597947,8.207334425857798
0.246478873239438,8.215036699314004
0.24726134585289655,8.222763463305872
0.2480438184663551,8.23051471783349
0.24882629107981363,8.238290462896762
0.24960876369327217,8.24609069849568
0.2503912363067307,8.253915424630321
0.25117370892018925,8.261764641300585
0.2519561815336478,8.269638348506389
0.25273865414710633,8.277536546247735
0.2535211267605649,8.285459234524671
0.2543035993740234,8.293406413337262
0.25508607198748195,8.301378082685433
0.2558685446009405,8.309374242569126
0.25665101721439904,8.317394892988396
0.2574334898278576,8.325440033943178
0.2582159624413161,8.333509665433473
0.25899843505477466,8.341603787459357
0.2597809076682332,8.349722400020879
0.26056338028169174,8.357865503118079
0.2613458528951503,8.366033096750842
0.2621283255086088,8.374225180919204
0.26291079812206736,8.382441755623196
0.2636932707355259,8.39068282086279
0.26447574334898444,8.398948376637998
0.265258215962443,8.407238422948783
0.2660406885759015,8.415552959795232
0.26682316118936006,8.423891987177353
0.2676056338028186,8.432255505095124
0.26838810641627714,8.440643513548563
0.2691705790297357,8.449056012537605
0.2699530516431942,8.457493002062295
0.27073552425665276,8.46595448212254
0.2715179968701113,8.474440452718301
0.27230046948356984,8.482950913849546
0.2730829420970284,8.49148586551633
0.2738654147104869,8.500045307718548
0.27464788732394546,8.508629240456242
0.275430359937404,8.517237663729542
0.27621283255086254,8.525870577538388
0.2769953051643211,8.534527981882729
0.2777777777777796,8.543209876762601
0.27856025039123816,8.55191626217796
0.2793427230046967,8.560647138128845
0.28012519561815524,8.569402504615315
0.2809076682316138,8.578182361637346
0.2816901408450723,8.586986709194942
0.28247261345853086,8.59581554728802
0.2832550860719894,8.60466887591662
0.28403755868544794,8.613546695080839
0.2848200312989065,8.622449004780524
0.285602503912365,8.63137580501569
0.28638497652582356,8.640327095786443
0.2871674491392821,8.64930287709278
0.28794992175274065,8.658303148934653
0.2887323943661992,8.667327911312132
0.2895148669796577,8.67637716422511
0.29029733959311627,8.685450907673662
0.2910798122065748,8.69454914165771
0.29186228482003335,8.703671866177261
0.2926447574334919,8.71281908123239
0.2934272300469504,8.721990786823024
0.29420970266040897,8.73118698294917
0.2949921752738675,8.740407669610857
0.29577464788732605,8.74965284680815
0.2965571205007846,8.758922514540963
0.29733959311424313,8.768216672809304
0.29812206572770167,8.77753532161318
0.2989045383411602,8.78687846095268
0.29968701095461875,8.79624609082778
0.3004694835680773,8.805638211238495
0.30125195618153583,8.815054822184806
0.30203442879499437,8.824495923666744
0.3028169014084529,8.8339615156842
0.30359937402191145,8.843451598237246
0.30438184663537,8.852966171325846
0.30516431924882853,8.862505234949968
0.30594679186228707,8.872068789109635
0.3067292644757456,8.881656833804882
0.30751173708920415,8.891269369035681
0.3082942097026627,8.900906394801996
0.30907668231612123,8.910567911103815
0.30985915492957977,8.92025391794118
0.3106416275430383,8.929964415314123
0.31142410015649685,8.939699403222638
0.3122065727699554,8.949458881666686
0.31298904538341393,8.959242850646294
0.3137715179968725,8.96905131016148
0.314553990610331,8.978884260212224
0.31533646322378955,8.988741700798554
0.3161189358372481,8.998623631920514
0.31690140845070663,9.00853005357812
0.3176838810641652,9.018460965771379
0.3184663536776237,9.028416368500313
0.31924882629108225,9.03839626176496
0.3200312989045408,9.048400645565307
0.32081377151799934,9.058429519901306
0.3215962441314579,9.068482884772921
0.3223787167449164,9.078560740180347
0.32316118935837496,9.088663086123445
0.3239436619718335,9.09878992260224
0.32472613458529204,9.108941249616796
0.3255086071987506,9.119117067167037
0.3262910798122091,9.129317375252999
0.32707355242566766,9.13954217387463
0.3278560250391262,9.149791463031924
0.32863849765258474,9.16006524272501
0.3294209702660433,9.170363512953863
0.3302034428795018,9.180686273718624
0.33098591549296036,9.19103352501921
0.3317683881064189,9.201405266855456
0.33255086071987744,9.211801499227327
0.333333333333336,9.222222222134967
0.3341158059467945,9.232667435578334
0.33489827856025306,9.243137139557382
0.3356807511737116,9.253631334072058
0.33646322378717014,9.26415001912242
0.3372456964006287,9.274693194708453
0.3380281690140872,9.285260860830174
0.33881064162754576,9.295853017487575
0.3395931142410043,9.306469664680721
0.34037558685446284,9.317110802409548
0.3411580594679214,9.327776430674184
0.3419405320813799,9.338466549474488
0.34272300469483846,9.349181158810456
0.343505477308297,9.359920258682093
0.34428794992175554,9.370683849089424
0.3450704225352141,9.381471930032493
0.3458528951486726,9.392284501511229
0.34663536776213116,9.40312156352568
0.3474178403755897,9.413983116075851
0.34820031298904824,9.424869159161775
0.3489827856025068,9.4357796927835
0.3497652582159653,9.446714716940987
0.35054773082942386,9.457674231634162
0.3513302034428824,9.468658236862918
0.35211267605634095,9.47966673262732
0.3528951486697995,9.490699718927484
0.353677621283258,9.501757195763346
0.35446009389671657,9.512839163135046
0.3552425665101751,9.52394562104248
0.35602503912363365,9.535076569485657
0.3568075117370922,9.546232008464553
0.3575899843505507,9.557411937979259
0.35837245696400927,9.568616358029676
0.3591549295774678,9.579845268615674
0.35993740219092635,9.591098669737326
0.3607198748043849,9.602376561394765
0.36150234741784343,9.613678943587985
0.36228482003130197,9.625005816316989
0.3630672926447605,9.636357179581784
0.36384976525821905,9.647733033382329
0.3646322378716776,9.65913337771865
0.36541471048513613,9.670558212590732
0.36619718309859467,9.682007537998569
0.3669796557120532,9.693481353942188
0.36776212832551175,9.704979660421534
0.3685446009389703,9.716502457436619
0.36932707355242883,9.728049744987466
0.37010954616588737,9.73962152307408
0.3708920187793459,9.751217791696437
0.37167449139280445,9.762838550854495
0.372456964006263,9.774483800548294
0.37323943661972153,9.7861535407778
0.37402190923318007,9.797847771542989
0.3748043818466386,9.809566492843773
0.37558685446009715,9.821309704680251
0.3763693270735557,9.833077407052354
0.37715179968701423,9.844869599960141
0.3779342723004728,9.856686283403679
0.3787167449139313,9.868527457382923
0.37949921752738985,9.880393121897951
0.3802816901408484,9.892283276948701
0.38106416275430693,9.904197922535264
0.3818466353677655,9.91613705865753
0.382629107981224,9.92810068531543
0.38341158059468256,9.940088802508981
0.3841940532081411,9.952101410238194
0.38497652582159964,9.964138508503138
0.3857589984350582,9.976200097303755
0.3865414710485167,9.988286176640083
0.38732394366197526,10.000396746512118
0.3881064162754338,10.01253180691987
0.38888888888889234,10.024691357863393
0.3896713615023509,10.036875399342604
0.3904538341158094,10.049083931357542
0.39123630672926796,10.06131695390817
0.3920187793427265,10.073574466994577
0.39280125195618504,10.08585647061677
0.3935837245696436,10.098162964774673
0.3943661971831021,10.11049394946823
0.39514866979656066,10.122849424697474
0.3959311424100192,10.135229390462527
0.39671361502347774,10.147633846763286
0.3974960876369363,10.160062793599671
0.3982785602503948,10.172516230971729
0.39906103286385336,10.184994158879404
0.3998435054773119,10.197496577322767
0.40062597809077044,10.21002348630179
0.401408450704229,10.222574885816444
0.4021909233176875,10.235150775866707
0.40297339593114606,10.247751156452615
0.4037558685446046,10.260376027574054
0.40453834115806314,10.273025389231087
0.4053208137715217,10.285699241423863
0.4061032863849802,10.29839758415226
0.40688575899843876,10.311120417416202
0.4076682316118973,10.323867741215734
0.40845070422535584,10.336639555550825
0.4092331768388144,10.349435860421504
0.4100156494522729,10.362256655827816
0.41079812206573146,10.375101941769719
0.41158059467919,10.38797171824723
0.41236306729264854,10.400865985260326
0.4131455399061071,10.413784742808971
0.4139280125195656,10.42672799089317
0.41471048513302416,10.439695729513002
0.4154929577464827,10.452687958668422
0.41627543035994125,10.465704678359305
0.4170579029733998,10.478745888585733
0.4178403755868583,10.491811589347794
0.41862284820031687,10.504901780645444
0.4194053208137754,10.518016462478737
0.42018779342723395,10.53115563484768
0.4209702660406925,10.544319297752288
0.421752738654151,10.557507451192595
0.42253521126760957,10.570720095168495
0.4233176838810681,10.58395722968
0.42410015649452665,10.597218854727032
0.4248826291079852,10.610504970309727
0.42566510172144373,10.623815576428047
0.42644757433490227,10.637150673082067
0.4272300469483608,10.650510260271671
0.42801251956181935,10.663894337996837
0.4287949921752779,10.677302906257614
0.42957746478873643,10.690735965054103
0.43035993740219497,10.704193514386265
0.4311424100156535,10.71767555425396
0.43192488262911205,10.731182084657284
0.4327073552425706,10.744713105596174
0.43348982785602913,10.758268617070614
0.43427230046948767,10.771848619080684
0.4350547730829462,10.78545311162643
0.43583724569640475,10.799082094707785
0.4366197183098633,10.812735568324776
0.43740219092332183,10.82641353247744
0.43818466353678037,10.840115987165666
0.4389671361502389,10.853842932389485
0.43974960876369745,10.867594368148911
0.440532081377156,10.881370294444045
0.44131455399061453,10.895170711274742
0.4420970266040731,10.908995618640915
0.4428794992175316,10.92284501654266
0.44366197183099015,10.936718904979925
0.4444444444444487,10.950617283952727
0.44522691705790723,10.964540153461131
0.4460093896713658,10.978487513505174
0.4467918622848243,10.992459364084793
0.44757433489828286,11.006455705199892
0.4483568075117414,11.020476536850586
0.44913928012519994,11.03452185903687
0.4499217527386585,11.048591671758722
0.450704225352117,11.062685975016173
0.45148669796557556,11.076804768809241
0.4522691705790341,11.090948053137945
0.45305164319249264,11.1051158280023
0.4538341158059512,11.119308093402344
0.4546165884194097,11.133524849337988
0.45539906103286826,11.147766095809178
0.4561815336463268,11.162031832815956
0.45696400625978534,11.176322060358267
0.4577464788732439,11.190636778436268
0.4585289514867024,11.204975987049878
0.45931142410016096,11.21933968619895
0.4600938967136195,11.2337278758836
0.46087636932707804,11.24814055610387
0.4616588419405366,11.262577726859773
0.4624413145539951,11.277039388151241
0.46322378716745366,11.291525539978412
0.4640062597809122,11.306036182341316
0.46478873239437074,11.320571315239832
0.4655712050078293,11.335130938673881
0.4663536776212878,11.34971505264348
0.46713615023474636,11.36432365714871
0.4679186228482049,11.378956752189577
0.46870109546166344,11.393614337765989
0.469483568075122,11.40829641387793
0.4702660406885805,11.423002980525471
0.47104851330203906,11.437734037708646
0.4718309859154976,11.452489585427417
0.47261345852895614,11.467269623681847
0.4733959311424147,11.482074152471844
0.4741784037558732,11.496903171797417
0.47496087636933176,11.511756681658609
0.4757433489827903,11.52663468205542
0.47652582159624884,11.541537172987823
0.4773082942097074,11.556464154455787
0.4780907668231659,11.57141562645938
0.47887323943662446,11.586391588998532
0.479655712050083,11.601392042073352
0.48043818466354155,11.616416985683752
0.4812206572770001,11.631466419829792
0.4820031298904586,11.64654034451135
0.48278560250391717,11.661638759728415
0.4835680751173757,11.676761665480969
0.48435054773083425,11.691909061768996
0.4851330203442928,11.707080948592493
0.4859154929577513,11.722277325951593
0.48669796557120987,11.737498193846191
0.4874804381846684,11.752743552276414
0.48826291079812695,11.768013401242248
0.4890453834115855,11.783307740743641
0.48982785602504403,11.798626570780666
0.49061032863850257,11.813969891353317
0.4913928012519611,11.829337702461595
0.49217527386541965,11.844730004105374
0.4929577464788782,11.860146796284637
0.49374021909233673,11.87558807899947
0.49452269170579527,11.891053852249925
0.4953051643192538,11.906544116035903
0.49608763693271235,11.922058870357484
0.4968701095461709,11.937598115214657
0.49765258215962943,11.953161850607499
0.49843505477308797,11.968750076536063
0.4992175273865465,11.984362793000253
0.5,12.000000000000002
